date,total_tvl_usd,equal_weight_system_return,downside_breadth,protocol_count,worst_protocol_drawdown_7d,stablecoin_supply_usd,stablecoin_supply_log_flow,avg_pairwise_correlation,edge_count,edge_density,network_protocol_count,possible_edges,max_degree,max_weighted_degree,rolling_system_volatility_30d,stablecoin_flow_7d,system_tvl_momentum_7d,forward_7d_system_return,forward_7d_stress_event,correlation_component,network_component,stablecoin_stress_component,volatility_component,breadth_component,risk_score_original,risk_score_equal,risk_score_calibrated,tvl_momentum_stress_component,risk_score,risk_regime
2023-03-19,30704973170.0,-8.094678440995833e-05,0.5714285714285714,7,-0.0678604984537869,133136757166.0,0.0028671596470278,0.5900062095994361,16.0,0.7619047619047619,7.0,21.0,6.0,4.14050821678124,0.02992581969397628,0.014388249176256104,0.18335475584167654,0.0169547783408848,0.0,60.17046013888712,70.23809523809523,28.609531523578518,62.2925880783892,57.14285714285714,55.84208657416294,55.69070642436144,15.210022153226205,0.0,55.84208657416294,Watch
2023-03-20,30752234957.0,0.0039638577021518,0.4285714285714285,7,-0.0746262596009372,132866172521.0,-0.0020344493096161,0.585259209758345,16.0,0.7619047619047619,7.0,21.0,6.0,4.1167820659737355,0.02950776899562247,-0.014212824710524598,0.09806442345801054,0.0215850027163052,0.0,59.185190637612024,70.23809523809523,100.0,60.71366917633966,42.85714285714285,67.41522197086141,66.59881958183794,15.181904508092275,9.17974585399133,67.41522197086141,Watch
2023-03-21,30693136075.0,0.0009306668893281,0.7142857142857143,7,-0.0772144291560765,133171107299.0,0.0022924224134859,0.5843590458193316,16.0,0.7619047619047619,7.0,21.0,6.0,4.102331608296543,0.028890391711448464,-0.002006948517580898,0.07032237975193635,0.0061502839722423,0.0,58.998355983104496,70.23809523809523,76.34766086984024,58.38192169327872,71.42857142857143,66.45741027030468,67.07892104257803,15.14218573550343,21.582084291674033,66.45741027030468,Watch
2023-03-22,31311246348.0,0.0201296885214288,0.0,7,-0.0400407260114807,132992860397.0,-0.0013393768524705,0.5747410015030846,16.0,0.7619047619047619,7.0,21.0,6.0,4.042425853202601,0.029062367618865374,0.005063627814365302,0.07624234582276915,-0.00014372239771300033,0.0,57.00207074106993,70.23809523809523,55.76016361666925,59.03145059488548,0.0,51.256459575197475,48.40635603814398,15.150449749911171,18.93550844715573,51.256459575197475,Normal
2023-03-23,30724362388.0,-0.0149656993280259,0.8571428571428571,7,-0.0267266733649874,132823056549.0,-0.0012776049910638,0.5694450214336947,16.0,0.7619047619047619,7.0,21.0,6.0,4.026243966955385,0.02898314660223039,0.0010815522166367022,0.08730574250388205,0.0302217261534461,0.0,55.902856960491555,70.23809523809523,67.35482953658179,58.73224391708989,85.71428571428571,66.09789083561913,67.58846227330883,15.143892256023312,13.989514151881263,66.09789083561913,Watch
2023-03-24,31434574963.0,0.0229367038293951,0.0,7,-0.0098942655765447,133009932398.0,0.001405964553338,0.5731025145287775,16.0,0.7619047619047619,7.0,21.0,6.0,4.0448832701566255,0.028923026334133066,0.0017749911826477022,0.09183491934869084,0.009762880566178599,0.0,56.66199252365624,70.23809523809523,65.33573347739765,58.50517808974182,0.0,52.981299491960996,50.14819986577819,15.141087322869899,11.964703555063718,52.981299491960996,Normal
2023-03-25,30771593229.0,-0.0171208506722875,0.8571428571428571,7,-0.0274821437776877,133314984725.0,0.0022908292900442,0.5759385742039678,16.0,0.7619047619047619,7.0,21.0,6.0,4.062235873758625,0.028987174064841137,0.004204944750745502,0.015793420157580448,0.0405917601768133,0.0,57.25063444387988,70.23809523809523,58.26040325537366,58.747455078962005,85.71428571428571,64.61899218259902,66.0421747461193,15.145985492817143,45.95976240036551,64.61899218259902,Watch
2023-03-26,30741067641.0,0.0010804113988944,0.5714285714285714,7,-0.0296329462963056,133441042456.0,0.0009451163425659,0.579696698715275,15.0,0.7142857142857143,7.0,21.0,6.0,4.0784394438011695,0.028986901949777332,0.0022829014462836016,0.016954778340884807,0.0406886512555415,0.0,58.03065668675704,64.28571428571428,63.856843968742396,58.746427338500226,57.14285714285714,60.456889861709215,60.412499884514204,15.075971693792232,45.44056643234967,60.456889861709215,Watch
2023-03-27,30976400414.0,0.0085940820775722,0.0,7,-0.0252729598025491,132584857852.0,-0.0064368736970539,0.5760218970358515,15.0,0.7142857142857143,7.0,21.0,6.0,4.058587883491258,0.028748275852143592,-0.0021195229411541984,0.02158500271630521,0.0236751364869573,0.0,57.26792861867725,64.28571428571428,76.67544541345957,57.84517000880343,0.0,54.07824809626477,51.21485166533091,15.059761448574163,43.370581597966385,54.07824809626477,Normal
2023-03-28,30512479427.0,-0.0145040518547348,1.0,7,-0.0452829168053605,132169678294.0,-0.0031363383183071,0.586057016683506,16.0,0.7619047619047619,7.0,21.0,6.0,4.11028890580674,0.028916357733652937,-0.007548283672947199,0.006150283972242305,0.0452012819888615,0.0,59.35078045382876,70.23809523809523,92.48244492903473,58.47999172026617,100.0,74.07780149093642,76.11026246824498,15.144323899771303,50.270816042929056,74.07780149093642,High
2023-03-29,30872641301.0,0.0138356821514735,0.0,7,-0.0401838434760704,131798152588.0,-0.0028149335476581,0.5858035588296473,16.0,0.7619047619047619,7.0,21.0,6.0,4.107500336286204,0.028711874710863967,-0.009023840368134799,-0.0001437223977129934,0.0629498526237325,0.0,59.298173691320805,70.23809523809523,96.77884425815579,57.70768799944691,0.0,59.76946892196979,56.80456023740375,15.131198484150518,53.08461007901966,59.76946892196979,Watch
2023-03-30,31231663836.0,0.0153997492231332,0.0,7,-0.0287535235339003,131744789169.0,-0.0004049694472827,0.5842781936454704,16.0,0.7619047619047619,7.0,21.0,6.0,4.101863497732888,0.02881699921407775,-0.008151204824353699,0.030221726153446107,0.0444721189523013,0.0,58.98157460882938,70.23809523809523,94.23797898534319,58.104728515935506,0.0,59.26155420008213,56.31247546964066,15.137477127139643,39.509454126790416,59.26155420008213,Watch
2023-03-31,31341667179.0,0.0024778582421276,0.2857142857142857,7,-0.0225011947087959,131727344888.0,-0.000132418413719,0.5791366858088696,16.0,0.7619047619047619,7.0,21.0,6.0,4.074596956242782,0.02881156886985865,-0.009689587791410699,0.009762880566178607,0.0372866023159087,0.0,57.91442250612246,70.23809523809523,98.71731046013588,58.0842188668285,28.57142857142857,64.17224482525683,62.705095128522125,15.13567740157091,48.65577116478233,64.17224482525683,Watch
2023-04-01,31632322967.0,0.0137080289383472,0.0,7,-0.0142956786446465,131215079685.0,-0.0038964107974078,0.5714716450904518,16.0,0.7619047619047619,7.0,21.0,6.0,4.027237156321634,0.028622924245429046,-0.015876827878862698,0.04059176017681331,0.022469454755635294,0.0,56.32349537346998,70.23809523809523,100.0,57.37173455701913,0.0,59.60283980239037,56.78666503371687,15.121475375881936,34.87343405088215,59.60283980239037,Watch
2023-04-02,31578558983.0,0.0011773024776226,0.5714285714285714,7,-0.0136845295253965,131142616209.0,-0.0005524021515416,0.5713596145891308,16.0,0.7619047619047619,7.0,21.0,6.0,4.025082329475303,0.028606806975709578,-0.0173743463729702,0.04068865125554151,0.018732672197304696,0.0,56.30024274236418,70.23809523809523,100.0,57.31086188796318,57.14285714285714,68.1562806822313,68.19841140225594,15.120415786453254,34.83011799375561,68.1562806822313,Watch
2023-04-03,31263892728.0,-0.008419432691012,0.8571428571428571,7,-0.0271918068711988,131367953551.0,0.0017167872330005,0.5623643391829252,15.0,0.7142857142857143,7.0,21.0,6.0,3.972977106046585,0.0277975430800967,-0.0092206854429158,0.023675136486957307,0.027894230456871998,0.0,54.43321708194889,64.28571428571428,97.3520008505037,54.254385564490995,85.71428571428571,69.64386726777188,71.20792069938872,14.995594865171594,42.436167872780686,69.64386726777188,Watch
