date,correlation,density,network_protocols,network_pairs,residual_correlation,residual_density,residual_network_protocols,residual_network_pairs,stablecoin_supply_usd,stablecoin_supply_log_flow,equal_weight_available,lagged_tvl_weighted,capped_lagged_tvl_weighted,category_balanced,retrospective_common_history,stablecoin_contraction,volatility,breadth,tvl_momentum,residual_volatility,residual_breadth,residual_equal_weight_return,eth_log_return,forward_return,label
2022-04-22,0.5807372433345368,0.9,5,10,0.07199373157136202,0.0,5,10,186550806481.0,0.0022281066915235,0.0015156022992961853,-0.021507469530504017,-0.02086738284096772,0.0058095618915127885,0.001515602299296184,-0.003502282468165638,0.025326409275604273,0.8333333333333334,-0.1594970567301469,0.008872515532745118,1.0,-0.005711509707417297,-0.0299144272537169,0.027584997940169175,0.0
2022-04-23,0.575457087345475,0.9,5,10,0.06785301255892522,0.0,5,10,186884288700.0,0.0017860255340271,0.009345749380413467,0.0005510348985869714,0.0011216901533833827,0.01290831088415488,0.009345749380413465,-0.005427701965306638,0.025257909888544733,0.5,-0.16124663644238152,0.008830815944759022,0.2,0.002210016147912279,-0.0068531082485455,-0.0005780769001220397,0.0
2022-04-24,0.5746012147879839,0.9,5,10,0.06739547117258349,0.0,5,10,187119500222.0,0.001257803048937,-0.0013279030378402494,-0.007840782659823783,-0.007451560227477405,-0.0007227664131617588,-0.0013279030378402494,-0.006664440430294998,0.02533190770700095,0.8333333333333334,-0.15307455159142938,0.007955816914662003,0.6,-0.003836309187398855,-0.0089365254787873,-0.024943707744727258,0.0
2022-04-25,0.5778088248649034,0.9,5,10,0.06294881754589068,0.0,5,10,186963531157.0,-0.0008338740918707,0.0009984148207527836,-0.005472237749599298,-0.005272563606746121,0.0015834390380032003,0.0009984148207527834,-0.005089848701695697,0.025355353797150922,0.6666666666666666,-0.16353193984045677,0.0075438379676929035,0.8,-0.0032602444216673103,-0.0060666477697944,-0.01076547353018219,0.0
2022-04-26,0.5938674774051658,0.9,5,10,0.06414236394305223,0.0,5,10,187015867133.0,0.0002798869487514,0.04034705117534663,0.03653618649695006,0.03653633216190907,0.04445570976785726,0.040347051175346635,-0.006495481220408898,0.02599176826236849,0.0,-0.17138233226043356,0.008040545371643025,0.0,0.013001664122507733,0.0288103051011813,-0.045542852679976126,0.0
2022-04-27,0.6149470926761544,0.9,5,10,0.0625003952709581,0.0,5,10,186538263699.0,-0.0025570789067515,-0.04410980352757058,-0.04651643612341306,-0.046110567878852746,-0.04582621277721072,-0.04410980352757058,-0.002938872123035898,0.027294773383358468,1.0,-0.0631472275234844,0.007996637493335854,0.6,-0.0036814295990434233,-0.0678459400092414,-0.009358224277488753,0.0
2022-04-28,0.6163285227031977,0.9,5,10,0.062098381793495486,0.0,5,10,186459057703.0,-0.0004247000857423,0.01802740930606105,0.020318747980512846,0.020262578501642897,0.01813454307287659,0.01802740930606105,-0.001736169138874498,0.02726717983566655,0.0,-0.024796520416459283,0.008009846825799943,0.6,0.0009367362032016744,0.027574115526627,0.00979159380267583,0.0
2022-04-29,0.6101478884335797,0.9,5,10,0.06498370820200448,0.0,5,10,186357929000.0,-0.0005425112539783,0.004304079823006083,0.005564667404043049,0.005507141886753203,0.00429086292603254,0.004304079823006083,0.001034448806627302,0.026950447066773773,0.16666666666666666,-0.02758499794016918,0.007977049077112056,1.0,-0.006585271873461052,0.0157450751683665,-0.033220951530476966,0.0
2022-04-30,0.5836311273447045,0.9,5,10,0.06913523560111494,0.0,5,10,186793183826.0,0.0023328619877379,-0.01881732545987775,-0.02252807991871017,-0.02253212561078692,-0.018602204195628788,-0.01881732545987775,0.0004876123529165021,0.02727708141315221,0.8333333333333334,0.0005780769001220362,0.007793831393879046,0.4,0.0003509235056365908,-0.0406109332940022,-0.02673617334448721,0.0
2022-05-01,0.4611200647143596,0.6,6,15,0.07259154416021202,0.0,5,10,187059239551.0,0.0014233197554919,-0.02569353388244547,-0.02718295216414543,-0.027062698554448962,-0.025867471105532284,-0.02569353388244547,0.0003220956463616017,0.027191224535417186,1.0,0.024943707744727255,0.006276283232451776,0.8,-0.01029480835354043,-0.0289582102088415,-0.039658990404554575,0.0
2022-05-02,0.46569650880335317,0.6,6,15,0.07543590620208965,0.0,5,10,186861568501.0,-0.0010572884105798,0.01517664903529785,0.011621160710663915,0.011739832328354089,0.01653214634815039,0.01517664903529785,0.0005455099650707016,0.02615228855777816,0.16666666666666666,0.01076547353018219,0.0065114760338171275,1.0,-0.011172079754180261,0.033873016698913,-0.0835739098543313,1.0
2022-05-03,0.46148699052934045,0.6,6,15,0.07777538203772469,0.0,5,10,186591731522.0,-0.0014450911315631,0.0055696720255527,0.005979444700806048,0.005611426547631311,0.006381726260636431,0.0055696720255527,0.002270488045385202,0.026151146976037386,0.3333333333333333,0.04554285267997611,0.006462602700052762,0.8,-0.0028170347139011014,0.0096556557242755,-0.19581014448984402,1.0
2022-05-04,0.45392619599072265,0.6,6,15,0.0845748765264053,0.0,5,10,186657318211.0,0.0003514366063192,-0.007925175125083216,-0.008211616898288305,-0.008156546020167778,-0.00834956864345176,-0.007925175125083216,-0.0006380274676854982,0.026185994512675698,0.8333333333333334,0.00935822427748875,0.006441638841406925,0.0,0.006945886143412914,-0.0270106581805068,-0.1880911104346522,1.0
2022-05-05,0.4572473433450183,0.6,6,15,0.08295628551769318,0.0,5,10,186220855767.0,-0.0023410468823084,0.037177227386225635,0.035875284647711864,0.03544030284723565,0.03819821254752939,0.037177227386225635,0.0012783193288806016,0.026889672054652883,0.0,-0.009791593802675837,0.006421264704945229,0.6,-0.001678647300833585,0.0552980647269146,-0.41726744862659115,1.0
2022-05-06,0.47462642657378756,0.6,6,15,0.08679812550264887,0.0,5,10,186443085966.0,0.0011926575150191,-0.038708465510146714,-0.03948527119532055,-0.038954942621978364,-0.03978726354126201,-0.038708465510146714,-0.0004568494401167983,0.027737857906311156,1.0,0.033220951530476966,0.006459130797788419,0.4,0.002604311337160549,-0.0660760366702988,-0.5122098029176125,1.0
