date,total_tvl_usd,equal_weight_system_return,downside_breadth,protocol_count,worst_protocol_drawdown_7d,stablecoin_supply_usd,stablecoin_supply_log_flow
2024-11-11,59017155280.0,0.017361187739353016,0.0,7,0.0,179919461318.0,0.007052795374704202
2024-11-12,65210241156.0,0.03422366691178979,0.0,8,0.0,180554325995.0,0.00352239389245503
2024-11-13,63849053253.0,-0.022365950808449105,0.875,8,-0.07434235016912083,180726749856.0,0.0009545137324732791
2024-11-14,62836966143.0,-0.012944144763797112,0.875,8,-0.06869718714184514,181773685778.0,0.00577620730881584
2024-11-15,60730108153.0,-0.026028810791582178,1.0,8,-0.10603052059435936,184021401752.0,0.012289636142743011
2024-11-16,61691944427.0,0.01655579525294323,0.0,8,-0.07317912460614773,184222005244.0,0.0010895158367136097
2024-11-17,62692746228.0,0.02112859369961529,0.125,8,-0.059592840063864116,184575182506.0,0.001915293183874174
2024-11-18,61500754916.0,-0.014645028628055843,0.875,8,-0.08107548908414242,185008978018.0,0.0023474799926128708
2024-11-19,63066428612.0,0.018181353734924084,0.0,8,-0.053309235961533696,185243953568.0,0.0012692706066626306
2024-11-20,62403402515.0,0.004575955504904085,0.75,8,-0.051541210931594694,185918391523.0,0.0036341978447829524
2024-11-21,61786502951.0,-0.010332739080208372,0.625,8,-0.11354656574191258,187726450727.0,0.00967803171396585
2024-11-22,67090873417.0,0.06444784945630179,0.0,8,-0.06182054043045382,188553218802.0,0.00439444100989391
2024-11-23,66911188425.0,0.017896358983271524,0.25,8,-0.01501020377617579,190465133514.0,0.010088856739069844
2024-11-24,68295144950.0,0.012753509899421056,0.25,8,-0.019837607201035556,192254183924.0,0.009349219440431067
2024-11-25,67671242502.0,-0.002283878310708546,0.75,8,-0.022770038087442157,192596998828.0,0.0017815457508558934
2024-11-26,67790484328.0,-0.0018067562763942231,0.5,8,-0.033337874726479644,191504522053.0,-0.00568849463779612
2024-11-27,66540058353.0,-0.014148170616885104,0.875,8,-0.06229366005933479,191871112668.0,0.0019124362297978858
2024-11-28,72540410163.0,0.07017683346052454,0.0,8,0.0,193459346693.0,0.008243537361571483
2024-11-29,71327356428.0,-0.01134747802001756,0.875,8,-0.020484204618588686,194382167862.0,0.004758762926975671
2024-11-30,71835365840.0,0.0086849605880108,0.25,8,-0.02196582248858181,195138344244.0,0.0038826059651369655
2024-12-01,74100545032.0,0.03279165123176451,0.0,8,0.0,193249248373.0,-0.009727966621526729
2024-12-02,74332211079.0,0.0053117450923670815,0.125,8,-0.0029732301701234087,193526654335.0,0.0014344534270358989
2024-12-03,72926425847.0,-0.007171713028966351,0.75,8,-0.03496573987083351,194461844198.0,0.004820718540028348
2024-12-04,73095780966.0,0.012935879995004304,0.25,8,-0.050768199374401135,194805780838.0,0.0017670965031685258
2024-12-05,77101467423.0,0.062460670085788254,0.0,8,-0.010814883683120113,196121439361.0,0.006730989413421797
2024-12-06,76137347804.0,-0.020535875257233317,1.0,8,-0.04625581111708699,196699879203.0,0.002945055335585104
2024-12-07,79858926639.0,0.050984868971111166,0.0,8,-0.010119007255691592,197842340728.0,0.005791343285620069
2024-12-08,80084799263.0,0.0005407929542700165,0.375,8,-0.021822761724793804,198279763478.0,0.002208525720492275
2024-12-09,80175397748.0,0.0036902659724495253,0.125,8,-0.029688951443405664,199172116375.0,0.004490377032518362
2024-12-10,74857322190.0,-0.05879070654539438,1.0,8,-0.10760155779206593,199240351052.0,0.00034253284345160586
2024-12-11,74031800936.0,-0.003265665974378025,0.5,8,-0.10325923576035234,199636431005.0,0.001985977128772261
